Código do município,Município,UF,Código da região,Código do prestador de serviços,Nome do prestador de serviços,Sigla,Abrangência,,,IN003,IN026,IN027,IN004,IN005,IN006,IN012,IN029,IN007,IN008,IN030,IN031,IN032,IN033,IN034,IN035,IN036,IN037,IN038,IN039,IN040,IN041,IN042,IN054,IN018,IN019,IN102,IN048,IN002,IN045,IN101,IN060,IN055,IN023,IN001,IN043,IN011,IN009,IN010,IN044,IN057,IN052,IN025,IN053,IN014,IN017,IN022,IN058,IN020,IN028,IN013,IN049,IN050,IN051,IN056,IN024,IN047,IN015,IN016,IN046,IN021,IN059,IN071,IN072,IN073,IN074,IN077,IN082,IN083,IN079,IN075,IN080,IN076,IN085,IN084,IN061,IN062,IN063,IN064,IN068,IN065,IN069,IN066,IN067
411940,Piraí do Sul,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,4.19,2.97,335.92,4.91,5.49,4.21,117.12,1.97,52.25,279308.15,60.43,31.66,44.61,12.77,0.36,52.39,73.81,11.24,2.28,0.6,59.24,38.02,2.74,65.34,11.27,1126.45,1070.02,0.66,1587.12,1.22,125.62,0.74,80.53,100,01.05,91.75,100,100,69.56,100,100,69.56,12.61,8.77,8.77,9.44,97.57,0.5,17.27,74.93,25.07,30.44,6.73,132.79,66.8,97.17,97.17,84.02,100,84.02,12.96,0.2,,,,,,0.02,1.14,100,0,100,0,100,0,,,,,,,,,
411950,Piraquara,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,4.19,2.51,320.91,5.28,5.92,4.59,126.14,1.39,40.6,412667.98,47.58,18.52,32.19,12,3.77,38.93,67.64,7.21,1.75,7.92,57.29,40.21,2.5,110.29,35.62,1900.99,1739.98,0.33,3302.93,0.63,146.32,0.69,99.99,100,1.1,94.99,100,100,55.2,100,0,55.2,18.21,10.04,10.04,10.51,104.41,0.07,15.2,57.77,42.23,44.8,16.18,295.71,88.54,100,100,88.44,100,88.44,14.17,0.45,,,,,,0.06,1.63,100,0,100,0,100,0.18,,,,,,,,,
411960,Pitanga,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,4.43,3.11,384.83,5.32,5.76,4.69,120.03,-0.86,50.77,288426.82,58.45,28.08,42.3,06.09,1.7,48.04,72.36,9.64,2.36,2.9,62.81,34.31,2.88,56.07,14.31,1035.74,943.87,0.7,1560.05,1.16,142.85,0.69,86.12,100,01.09,89.66,100,100,82.21,100,100,82.24,12.52,9.72,9.72,10.23,112.13,0.6,17.54,86.55,13.45,17.76,04.02,75.18,55.62,88.16,88.16,67.07,100,67.07,19.44,0,,,,,,0.04,0.88,100,0.5,100,0,100,0,,,,,,,,,
411970,Planaltina do Paraná,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água,4.8,3.34,480.44,5.81,5.81,,121.2,1.86,40.86,237638.46,57.37,22.76,33.71,1.82,1.52,39.67,58.77,20.7,5.2,2.66,97.29,,2.71,57.73,1.48,841.66,806.56,0.84,1247,0.84,150.84,0.76,83.05,100,01.04,90.74,100,100,84.53,100,100,84.53,13.63,11.52,11.52,12,134.22,0.8,24.49,88.08,11.92,15.47,2.58,72.33,,,,,,,,,,,,,,0,1.45,100,0,100,0,100,0,,,,,,,,,
411980,Planalto,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água,4.75,3.72,492.15,5.59,06.05,,117.76,-6.5,23.43,,66.53,11.11,19.9,3.87,0.94,16.7,29.91,57.04,0.07,1.42,97.61,,2.39,45.87,,,,,,,137.63,0.6,61.01,100,1.11,87.17,100,100,79.21,100,100,80.54,12.18,9.65,9.65,10.18,122.51,2.99,29.76,84.66,15.34,19.46,2.93,92.71,,,,,,,,,,,,,,0,0.72,100,0,100,0,100,0,,,,,,,,,
411990,Ponta Grossa,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,4.17,2.94,356.85,5.4,6.11,4.59,129.51,4.15,44.11,153553.19,54.45,20.23,34.06,6.48,1.85,37.15,62.55,15.01,5.67,3.4,58.71,38.93,2.36,152.73,406.65,687.9,550.05,01.08,1158.33,02.05,139.38,0.61,99.99,100,1.24,92.56,100,100,59.57,100,100,59.58,16.23,9.66,9.66,10.24,131.99,0.8,12.41,63.12,36.88,40.42,19.41,268.49,99.98,99.99,99.99,88.02,100,88.02,13.71,0.1,,,,,,0.06,0.49,100,0,100,0,100,0.47,,,,,,,,,
411995,Pontal do Paraná,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,7.12,2.72,363.57,4.58,6.61,5.14,64.36,01.08,20.7,299109.04,59.44,18.14,32.16,27.66,02.08,30.51,54.11,15.35,14.53,3.5,62.2,34.63,3.18,82.23,33.69,1520.41,1358.51,0.42,2696.21,0.71,117.29,0.73,99.99,100,1.11,95.8,100,100,50.21,100,97.79,62.9,13.71,6.62,6.62,8.53,234.8,0.48,15.9,73.69,26.31,37.1,14.42,239.29,99.99,100,100,71.05,100,71.05,21.07,0.46,,,,,,0.01,1.32,100,0,100,0.03,100,0.23,,,,,,,,,
412000,Porecatu,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,05.06,3.94,541.88,5.21,5.88,4.5,102.9,8.39,56.24,300883.3,75.64,41,54.66,3.68,0.83,54.2,72.26,16.18,0.92,1.1,56.91,41.24,1.85,278.53,12.66,768.44,746.57,1,1024.37,1.96,114.67,0.7,99.98,100,01.03,91.69,100,100,50.35,100,100,50.35,21.9,11.02,11.02,11.5,140.7,0.9,18.54,52.56,47.44,49.65,17.11,367.41,99.98,100,100,94.73,100,94.73,14.99,0.06,,,,,,0.12,1.41,100,0.42,100,0,100,0.07,,,,,,,,,
412010,Porto Amazonas,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,4.62,3.26,366.43,5.3,5.9,4.54,114.7,0.28,48.04,226543.14,61.4,26.09,41.89,2.36,2.12,42.49,68.21,15.84,0.74,3.45,60.94,37.03,02.04,62.43,3.21,906.35,880.49,0.71,1455,1.28,146.29,0.68,98.34,100,01.03,92.84,100,100,50.49,100,99.99,50.49,17.28,8.73,8.73,9.46,97.79,0.73,16.85,54.74,45.26,49.51,15.55,290.22,78.89,100,100,79.29,100,79.29,15.44,0.05,,,,,,,1.33,100,0,100,0,100,0,,,,,,,,,
412020,Porto Rico,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,4.15,2.36,369.85,5.67,6.23,4.85,136.35,6.63,34.55,432358.77,41.64,15.84,25.34,5.24,02.06,38.03,60.85,15.74,0.7,4.95,62.13,33.5,4.37,78.25,1.6,1921.06,1741.39,0.36,3074,0.6,167.06,0.79,99.96,100,01.08,90.14,100,100,90.21,100,100,90.21,14.27,12.45,12.45,13.13,289.22,0.56,41.15,95.12,4.88,9.79,01.06,47.9,99.96,100,100,69.76,100,69.76,27.1,0.28,,,,,,,0.99,100,0,100,0,100,0,,,,,,,,,
412030,Porto Vitória,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água,06.09,4.14,493.6,5.83,5.83,,95.74,-3.74,44.86,193118.27,71.01,32.95,46.86,0.98,2.54,46.41,65.99,18.98,0.95,3.58,97.1,,2.9,46.99,1.42,592.88,569.32,1.24,843,1.24,146.65,0.76,61.59,100,01.04,88.85,100,100,70.02,100,100,70.02,13.1,9.17,9.17,9.93,102.79,0.78,24.37,75.85,24.15,29.98,4.68,134.36,,,,,,,,,,,,,,0,0.92,100,0,100,0,100,0,,,,,,,,,
412035,Pranchita,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,5.79,05.06,608.76,5.49,5.96,4.67,94.77,-1.98,74.66,,92.24,12.25,78.77,1.54,1.51,13.29,85.4,4.79,0,1.64,67.11,30.5,2.39,52.18,,,,,,,110.32,1.17,95.09,100,01.06,90.15,100,100,53.39,100,91.64,53.39,17.84,9.53,9.53,10.08,115.8,0.15,27,56.51,43.49,46.61,10.11,289.89,54.88,85.66,85.66,57.71,100,57.71,30.28,0.1,,,,,,,01.09,100,0,100,0,100,0,,,,,,,,,
412050,Primeiro de Maio,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,4.63,2.88,401.29,5.5,5.9,4.72,118.85,3.95,40.87,445480.42,52.3,23.54,34.39,18.11,2.22,45.01,65.74,13.84,1.61,4.24,66.52,27.16,6.32,70.18,3.65,1688.54,1653.89,0.41,2466.2,0.64,129.57,0.72,99.98,100,01.02,92.06,100,100,67.63,100,100,67.63,16.93,11.43,11.43,11.97,135.08,0.48,12.81,70.78,29.22,32.37,12.41,183.38,67.7,72.73,72.73,51.33,100,51.33,20.35,0.31,,,,,,,,100,0.21,100,0,100,0.56,,,,,,,,,
412060,Prudentópolis,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,4.58,3.37,371.1,4.9,5.47,4.2,106.96,-1.01,50.72,204704.04,68.71,28.23,47.42,11.33,2.24,41.09,69.02,14.35,2.61,3.27,59.8,37.52,2.68,64.22,24.35,799.24,736.31,0.81,1342.34,1.47,122.7,0.67,59.57,100,01.08,91.11,100,100,53.55,100,100,53.57,16.04,8.59,8.59,9.28,96.57,0.62,17.5,57.89,42.11,46.43,12.95,263.41,49.98,100,100,81.49,100,81.49,20.21,0.32,,,,,,,0.42,100,0,100,0,100,0,,,,,,,,,
412065,Quarto Centenário,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água,4.53,3.24,447.73,5.65,5.65,,124.61,0.49,38.45,220624.71,57.28,20.53,30.85,1.94,3.6,35.84,53.87,26.38,0.71,6.28,96.73,,3.27,56.95,1.5,914.72,893.43,0.74,1375,0.74,150.97,0.72,90.55,100,01.02,93.13,100,100,76.53,100,100,76.53,14.48,11.08,11.08,11.53,125.43,0.95,17.36,79.62,20.38,23.47,6.11,114.4,,,,,,,,,,,,,,0.11,0.77,100,0.08,100,0,100,0,,,,,,,,,
412070,Quatiguá,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,6.3,5.38,635.84,5.27,5.75,4.28,83.67,3.41,61.32,182547.52,101.98,37.38,73.29,2.87,5.57,36.66,71.87,8.38,07.06,5.46,71.46,24.54,4,59.91,12.74,399.49,394.94,1.29,783.15,1.92,95.96,0.71,99.99,100,01.01,91.25,100,100,75.01,100,94.01,75.1,12.43,9.32,9.32,9.98,140.84,0.75,14.43,80.38,19.62,24.9,6.62,103.44,64.79,71.63,71.63,46.42,100,46.42,10.61,0,,,,,,0,0.84,100,0,100,0,100,0,,,,,,,,,
412080,Quatro Barras,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,07.03,4.85,637.97,5.4,06.09,4.51,76.86,-2.28,53.15,210244.72,89.77,41.69,69.15,18.76,3.32,46.44,77.03,9.13,1.93,3.7,62.32,35.07,2.61,66.04,34.83,427.85,381.09,1.58,709.6,2.83,96.76,0.66,99.99,100,1.12,92.54,100,100,55.98,100,27.63,56.05,18.96,10.6,10.6,11.19,121.6,0.07,21.01,59.18,40.82,43.95,12.53,305.67,84.13,93.09,93.09,75.77,100,75.77,20,1.48,,,,,,,1.22,100,0,100,0,100,0,,,,,,,,,
412090,Quedas do Iguaçu,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,4.3,03.07,383.05,05.09,5.74,4.55,118.31,-2.7,46.81,238184.98,60.41,30.54,39.57,2.13,2.64,50.55,65.49,15.31,2.45,4.37,66.55,30.64,2.81,63.14,14.9,949.44,842.99,0.92,1230.09,1.43,149.93,0.68,77.07,100,1.11,90.28,100,100,83.75,100,100,84.67,11.73,9.55,9.55,9.95,107.65,0.85,17.45,88.03,11.97,15.33,3.42,67.66,43.06,62.79,62.79,57.02,100,57.02,22.31,0.15,,,,,,0.09,0.85,100,0.23,100,0.16,100,0,,,,,,,,,
412100,Querência do Norte,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água,4.67,3.12,433.48,5.96,5.96,,127.69,1.85,42.9,196446.25,52.37,21.67,33.6,2.41,1.7,41.37,64.16,17.48,1.12,3.25,96.3,,3.7,73.88,4.65,706.38,677.9,0.95,1095.33,0.95,158.61,0.58,75.73,100,01.04,90.05,100,100,81.12,100,100,81.12,13.51,10.93,10.93,11.56,129.15,0.8,22.33,85.83,14.17,18.88,3.3,87.14,,,,,,,,,,,,,,0,01.05,100,0,100,0.15,100,0,,,,,,,,,
412110,Quinta do Sol,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água,4.22,2.93,404.86,5.88,5.88,,139.4,1.23,43.19,269394.39,49.85,19.27,30.99,0.99,02.05,38.65,62.15,17.82,1.18,4.11,96.64,,3.36,59.29,1.61,1070.59,1021.15,0.61,1721.5,0.61,163.43,0.66,99.98,100,01.05,89.86,100,100,71.11,100,100,71.11,15.47,11,11,11.51,137.17,0.59,17.03,74.37,25.63,28.89,8.1,154.09,,,,,,,,,,,,,,0.14,0.67,100,0.09,100,0.09,100,0,,,,,,,,,
412120,Quitandinha,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,5.31,3.33,409.7,5.64,5.82,4.94,106.36,-0.47,42.94,256191.85,58.97,28.01,40.37,9.58,1.98,47.5,68.47,14.86,0.77,3.36,80.44,16.97,2.59,63.36,3.6,913.34,859.37,0.81,1316.6,0.99,140.34,0.77,40.39,100,01.05,89.85,100,100,70.87,100,100,70.87,13.26,9.4,9.4,10.21,106.49,0.58,22.13,76.97,23.03,29.13,5.29,133.83,8.52,29.78,29.78,24.93,100,24.93,26.73,0.19,,,,,,0.09,0.79,100,0.53,100,0,100,0,,,,,,,,,
412125,Ramilândia,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água,5.56,3.96,555.71,5.89,5.9,,106.06,2.74,30.78,173609.14,67.13,20.85,29.02,9.52,0.78,31.05,43.23,43.21,1.37,1.16,97.69,,2.31,65.33,1.39,722.71,632.55,1.14,1006,1.14,126.27,0.74,68.23,100,1.14,91.95,100,100,75.66,100,99.98,75.67,14.83,11.22,11.22,11.7,123.1,1.82,20.4,78.88,21.12,24.33,5.84,135.57,,,,,,,,,,,,,,,0.52,100,0,100,0,100,0,,,,,,,,,
412130,Rancho Alegre,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água,5.97,4.81,641.49,5.79,5.79,,96.86,0.43,51.38,,83.1,28.63,53.04,0.99,0.78,34.45,63.82,25.99,0.59,0.93,98.2,,1.8,111.68,,1680.55,1628.73,,,,120.58,0.7,99.97,100,01.03,92.29,100,100,61.96,100,100,61.96,17.12,10.61,10.61,11.12,143.04,1.16,22.93,64.95,35.05,38.04,8.77,220.9,,,,,,,,,,,,,,,1.25,100,0.23,100,0,100,0,,,,,,,,,
412135,Rancho Alegre D Oeste,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água,4.76,3.43,456.94,5.4,5.4,,113.44,0.97,43.75,193891.57,63.47,28.22,38.57,01.04,0.52,44.46,60.76,26.15,0.85,0.82,97.66,,2.34,48.28,1.37,698.36,681.9,01.07,954.5,01.07,144.21,0.71,99.96,100,01.02,92.04,100,100,74.45,100,100,74.45,14.17,10.55,10.55,11.1,125.33,0.99,20.85,78.38,21.62,25.55,5.27,121.88,,,,,,,,,,,,,,0.2,1.21,100,0,100,0.46,100,0,,,,,,,,,
412140,Realeza,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,4.49,3.35,412.57,5.46,5.95,4.84,121.5,0.39,53.69,194255.7,61.37,27.74,44.19,7.65,1.38,45.2,72,8.29,5.66,2.25,63.5,34.23,2.27,52.72,16.73,653.94,550.92,1.14,1041.67,1.87,133.12,0.64,99.99,100,1.15,88.28,100,100,80.62,100,100,80.88,13.11,10,10,10.35,125.96,0.56,23.44,83.7,16.3,19.12,3.65,91.17,69.55,96.33,96.33,65.27,100,65.27,25.66,0,,,,,,0.26,3.39,100,0,100,0,100,0.4,,,,,,,,,
412150,Rebouças,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,4.84,3.85,430.27,4.89,5.43,4.2,101.03,-1.24,56.6,149765.71,78.86,34.08,56.02,1.15,3.36,43.22,71.03,12.51,2.73,4.27,60,36.52,3.48,56.08,13.15,490.01,457.27,1.33,805.44,2.38,126.88,0.69,72.12,100,01.07,92.87,100,100,73.12,100,100,73.12,11.92,8.71,8.71,9.31,98.21,0.86,15.29,78.12,21.88,26.88,6.52,112.79,56.82,100,100,78.86,100,78.86,16.06,0.2,,,,,,0,1,100,0.83,100,0,100,0,,,,,,,,,
412160,Renascença,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,5.13,4.27,488.47,5.28,5.94,4.47,102.91,0.69,61.56,235538.42,80.73,24.47,59.82,1.59,4.65,30.32,74.1,10.3,0.81,5.76,60.65,36.71,2.65,50.01,4.89,650.78,599.43,0.68,1590.5,1.25,120.41,0.72,67.67,100,01.09,88.58,100,100,69.06,100,99.99,69.06,13.12,09.06,09.06,9.66,114.05,0.81,24.69,73.58,26.42,30.94,5.49,145.16,56.84,100,100,80.37,100,80.37,17.48,0.01,,,,,,0.18,3.24,100,0,100,0,100,0,,,,,,,,,
412170,Reserva,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,2.44,3.31,392.4,05.05,5.6,4.23,207.4,-0.65,85.49,267119.46,65.46,27.96,41.22,10.69,1.3,42.71,62.97,17.61,6.11,1.99,64.58,32.64,2.77,55.13,10.32,1081.11,1030.96,0.66,1593.71,1.1,107.02,0.69,76.95,100,01.04,93.34,100,100,77.87,100,100,77.87,11.95,9.27,9.27,9.92,100.15,0.87,15.72,83.33,16.67,22.13,05.01,90.51,51.72,100,100,67.35,100,67.35,23.42,0.57,,,,,,0.03,0.58,100,0,100,0,100,0.25,,,,,,,,,
412175,Reserva do Iguaçu,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,6.35,5.31,588.47,5.8,6.78,4.5,91.35,1.33,48.85,281222.8,91.47,38.88,53.48,2.24,03.08,42.5,58.46,27.92,2.27,3.37,64.59,32.23,3.17,122.32,3.44,817.46,754.06,0.96,1124.4,1.69,108.74,0.68,63.07,100,01.08,87.07,100,100,80.24,100,100,80.24,11.53,8.52,8.52,9.26,88.83,2.97,18.64,87.26,12.74,19.76,3.28,74.62,48.22,90.24,90.24,75.16,100,75.16,13.38,0.19,,,,,,,0.81,100,0,100,0,100,0,,,,,,,,,
412190,Ribeirão do Pinhal,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,3.87,2.64,317.34,4.67,5.18,3.9,120.65,5.59,44.3,374285.41,56.51,22.64,36.72,2.83,0.62,40.07,64.98,13.94,6.83,1.1,63.86,31.65,4.49,67.45,4.87,1815.12,1694.68,0.36,2943.67,0.6,146.06,0.67,99.98,100,01.07,93.1,100,100,67.88,100,100,67.88,13.7,9.3,9.3,9.95,126.18,0.66,15.12,72.62,27.38,32.12,8.92,154.77,74.59,91.06,91.06,66.15,100,66.15,14.77,0,,,,,,0.03,0.97,100,0,100,0,100,0,,,,,,,,,
412200,Rio Azul,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,07.08,4.92,561.9,5.48,6.23,4.6,77.36,-0.01,51.09,190726.57,89.81,25.43,66.03,30.31,3.49,28.31,73.53,07.04,7.44,3.89,59.45,37.72,2.83,44.28,10.39,461.64,429.34,0.9,1198.87,1.72,85.69,0.74,45.77,100,01.07,88.12,100,100,76.76,100,100,76.76,11.93,9.15,9.15,9.82,109.1,0.66,22.64,82.34,17.66,23.24,04.02,97.78,42.43,100,100,85.56,100,85.56,21.26,0.09,,,,,,0,0.81,100,0.31,100,0,100,0,,,,,,,,,
412210,Rio Bom,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água,5.54,3.66,456.09,5.6,5.6,,101.25,0.2,34.43,179086.12,65.36,23.49,34,12.12,4.78,35.94,52.03,27.65,1.8,7.32,97.06,,2.94,55.3,1.45,754.71,734.33,0.94,1092.5,0.94,128.79,0.61,94.28,100,01.03,92.31,100,100,73.74,100,99.9,73.74,13.03,9.59,9.59,10.38,115.79,1.32,17.51,79.78,20.22,26.26,5.98,115.39,,,,,,,,,,,,,,0.02,1.92,100,0,100,0,100,0,,,,,,,,,
412215,Rio Bonito do Iguaçu,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água,5.3,3.56,424.39,06.02,06.02,,113.66,2.59,39.92,139048.93,59.08,26.44,35.12,04.01,0.64,44.76,59.45,24.66,2.48,01.08,97,,3,66.14,3.98,551.13,508.84,1.48,732,1.48,145.89,0.71,47.77,100,01.08,89.41,100,100,85.19,100,100,85.19,11.29,9.15,9.15,9.94,106.49,1.1,23.1,92.57,7.43,14.81,2.12,56.65,,,,,,,,,,,,,,,1.44,100,0,100,0,100,0,,,,,,,,,
412217,Rio Branco do Ivaí,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água,7.19,5.57,697.31,5.52,5.52,,76.85,-1.85,55.91,133266.93,100.78,62.57,72.75,6.74,2.93,62.08,72.19,13.42,4.25,2.9,97.3,,2.7,70.41,3.49,264.75,255.44,3.37,307.83,3.37,97.36,0.77,63.11,100,01.04,91.12,100,100,76.9,100,99.99,76.9,12.68,9.73,9.73,10.44,115.45,0.79,12.87,82.54,17.46,23.1,6.7,99.53,,,,,,,,,,,,,,0,1.13,100,0,100,0,100,0,,,,,,,,,
412220,Rio Branco do Sul,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água,4.89,3,475.61,4.15,5.2,,85.01,2.39,35.93,201012.6,72.25,20.61,42.27,53.86,2.22,28.53,58.5,27.81,0.53,03.07,97.18,,2.82,153.67,13.33,722.45,669.34,0.73,1481.46,0.73,79.65,0.73,80.65,100,01.08,93.02,100,100,69.87,100,100,74.61,14.24,9.95,9.95,10.55,121.65,0.9,14.88,78.15,21.85,25.39,8.93,152.2,,,,,,,,,,,,,,0.01,1.12,100,0.16,100,0,100,0,,,,,,,,,
412230,Rio Negro,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,5.2,4.21,540.51,5.25,5.8,4.35,100.99,-3.2,58.67,246122.47,80.24,37.42,58.09,4.91,2.52,46.64,72.39,12.6,2.71,3.14,66.62,30.6,2.78,55.03,27.16,629.01,551.15,1.17,976.4,1.88,121.58,0.51,90.1,100,1.13,90.58,100,100,58.59,100,100,58.59,17.63,10.31,10.31,10.78,116.53,0.91,27.09,61.26,38.74,41.41,9.19,270.68,55.89,67.99,67.99,61.54,100,61.54,22.84,0.3,,,,,,0.02,0.77,100,0,100,0.16,100,0,,,,,,,,,
412240,Rolândia,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,4.54,3.24,421.15,5.47,5.87,4.68,120.52,2.3,42.21,298856.75,59.22,23.6,35.03,09.02,1.42,39.85,59.14,23.77,2.38,2.4,69.05,27.98,2.97,69.68,35.62,1199.82,1048.29,0.64,1780.96,0.96,132.84,0.67,99.99,100,1.11,91.96,100,100,68.27,100,100,68.27,15.55,10.46,10.46,10.98,143.49,1.14,14.47,71.69,28.31,31.73,11.39,178.14,63.46,67.07,67.07,50.7,100,50.7,18.05,0.23,,,,,,,0.74,100,0,100,0,100,0,,,,,,,,,
412250,Roncador,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água,05.08,04.07,510.52,5.54,5.55,,108.98,2.27,59.24,241557.27,73.52,43.8,54.36,2.21,3.13,59.57,73.94,11.21,0.67,4.26,97.38,,2.62,54.25,5.59,639.9,613.22,1.31,794.22,1.31,125.33,0.71,99.99,100,01.04,92.71,100,100,83.97,100,100,83.99,11.77,9.87,9.87,10.44,119.67,0.57,14.67,88.76,11.24,16.01,4.13,64.67,,,,,,,,,,,,,,,0.83,100,0,100,0,100,0,,,,,,,,,
412260,Rondon,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,4.11,2.88,379.89,5.27,5.74,4.46,128.05,0.98,43.04,246925.68,54.58,20.42,33.61,3.62,2.38,37.42,61.59,19.99,0.76,4.36,67.25,30.27,2.48,56.51,4.94,1055.42,1005.6,0.6,1737.17,0.95,150.33,0.69,99.99,100,01.05,91,100,100,82.29,100,100,82.29,12.86,10.58,10.58,11.03,120.1,01.06,19.45,85.79,14.21,17.71,3.75,78.44,57.83,72.29,72.29,57.99,100,57.99,21.22,0.13,,,,,,0,0.42,100,0,100,0,100,0,,,,,,,,,
412265,Rosário do Ivaí,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,7.33,5.95,691.69,5.29,5.78,4.51,72.18,-1.52,61.2,235630.36,112.47,65.94,84.79,1.42,1.61,58.63,75.39,11.17,5.5,1.43,65.42,31.62,2.96,65.36,5.14,451.87,440.1,1.77,581,2.88,91.86,0.71,84.47,100,01.03,91.37,100,100,82.49,100,99.97,82.49,10.96,09.02,09.02,9.75,109.29,1.34,14.72,89.16,10.84,17.51,3.81,64.67,52.38,100,100,62.37,100,62.37,18.47,0.02,,,,,,,1.12,100,0,100,0,100,0,,,,,,,,,
412270,Sabáudia,PR,4,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Sociedade de economia mista com administração pública,Água,4.62,2.69,359.39,5.93,5.93,,128.36,-2.32,32.06,442902.18,45.33,16.58,24.98,9.43,0.2,36.57,55.1,27.72,0.57,0.44,96.38,,3.62,136.16,1.51,2236.42,2157.78,0.31,3370,0.31,163.93,0.71,99.99,100,01.04,90.3,100,100,80.73,100,100,80.73,13.07,10.53,10.53,11.14,170.06,0.9,19.92,85.43,14.57,19.27,3.88,85.59,,,,,,,,,,,,,,,0.89,100,0,100,0,100,0,,,,,,,,,
